HEAD_ID	RELATION_ID	GENERATED_TAIL_ID	DISTANCE_SCORE
generated_context	dblp:paperType	doi_18985	0.3288
generated_context	dblp:partOf	doi_490369	0.6594
generated_context	dblp:hasDOI	doi_176189	0.7585
generated_context	dblp:hasAuthor	pub_751552	0.2101
generated_context	dblp:hasDOI	link_673945	0.7339
generated_context	dblp:wrote	link_57021	0.2344
generated_context	dblp:hasAuthor	pub_540776	0.2645
generated_context	dblp:hasAuthor	author_1028265	0.2171
generated_context	dblp:inYear	doi_654200	0.2983
generated_context	dblp:publishedIn	pub_936459	0.2967
generated_context	dblp:publishedIn	doi_708762	0.2838
generated_context	dblp:wrote	pub_857833	0.2200
generated_context	dblp:hasLink	pub_564011	0.2371
generated_context	dblp:hasDOI	author_882837	0.7841
generated_context	dblp:hasAuthor	pub_167703	0.2027
generated_context	dblp:hasDOI	author_111873	0.7700
generated_context	dblp:hasDOI	pub_7444	0.6757
generated_context	dblp:partOf	author_491058	0.6715
generated_context	dblp:inYear	doi_653409	0.2722
generated_context	dblp:inYear	pub_491723	0.3300
generated_context	dblp:hasLink	pub_963702	0.2533
generated_context	dblp:wrote	pub_842499	0.2506
generated_context	dblp:publishedIn	link_450841	0.2929
generated_context	dblp:hasAuthor	pub_103793	0.2299
generated_context	dblp:partOf	link_927281	0.6804
generated_context	dblp:publishedIn	doi_840171	0.3290
generated_context	dblp:hasAuthor	author_838723	0.2696
generated_context	dblp:inYear	doi_300390	0.2442
generated_context	dblp:partOf	doi_343539	0.6256
generated_context	dblp:wrote	pub_958552	0.2124
generated_context	dblp:wrote	link_483097	0.2707
generated_context	dblp:hasAuthor	doi_372612	0.2189
generated_context	dblp:wrote	author_514420	0.2504
generated_context	dblp:paperType	link_835172	0.3159
generated_context	dblp:hasLink	link_594641	0.3401
generated_context	dblp:publishedIn	author_732769	0.3203
generated_context	dblp:inYear	author_860025	0.2822
generated_context	dblp:hasDOI	doi_763403	0.7050
generated_context	dblp:partOf	doi_300787	0.6857
generated_context	dblp:hasDOI	link_798354	0.8028
generated_context	dblp:hasAuthor	pub_345723	0.2118
generated_context	dblp:hasDOI	author_826422	0.7642
generated_context	dblp:publishedIn	link_444573	0.2626
generated_context	dblp:hasAuthor	pub_239290	0.2589
generated_context	dblp:partOf	link_457443	0.7586
generated_context	dblp:paperType	pub_135501	0.2735
generated_context	dblp:hasDOI	author_1158715	0.7576
generated_context	dblp:hasAuthor	pub_67523	0.2056
generated_context	dblp:paperType	pub_702444	0.3279
generated_context	dblp:hasLink	pub_208566	0.2241
generated_context	dblp:partOf	author_44485	0.6907
generated_context	dblp:hasLink	author_72058	0.2838
generated_context	dblp:hasDOI	doi_606409	0.7826
generated_context	dblp:paperType	doi_784844	0.2686
generated_context	dblp:hasDOI	link_923	0.7722
generated_context	dblp:wrote	pub_562993	0.2085
generated_context	dblp:publishedIn	link_487742	0.2593
generated_context	dblp:paperType	doi_126583	0.2986
generated_context	dblp:hasDOI	author_581351	0.7250
generated_context	dblp:hasAuthor	link_550227	0.2425
generated_context	dblp:wrote	link_549197	0.2265
generated_context	dblp:hasAuthor	pub_488953	0.1606
generated_context	dblp:inYear	pub_499764	0.2995
generated_context	dblp:hasDOI	doi_254475	0.7851
generated_context	dblp:publishedIn	link_872222	0.2929
generated_context	dblp:paperType	author_1030524	0.2573
generated_context	dblp:hasLink	pub_858412	0.2375
generated_context	dblp:hasLink	link_424848	0.2094
generated_context	dblp:hasLink	author_1069427	0.2329
generated_context	dblp:partOf	doi_492865	0.6267
generated_context	dblp:wrote	pub_301693	0.1904
generated_context	dblp:publishedIn	link_210957	0.3276
generated_context	dblp:hasAuthor	link_824420	0.1879
generated_context	dblp:inYear	link_57756	0.2788
generated_context	dblp:publishedIn	doi_215401	0.2911
generated_context	dblp:partOf	pub_800428	0.5973
generated_context	dblp:inYear	doi_237989	0.3096
generated_context	dblp:hasAuthor	pub_281683	0.2011
generated_context	dblp:hasAuthor	author_764099	0.2350
generated_context	dblp:paperType	author_628444	0.3178
generated_context	dblp:hasLink	pub_224749	0.2329
generated_context	dblp:inYear	doi_229979	0.2945
generated_context	dblp:paperType	link_943070	0.2931
generated_context	dblp:hasAuthor	doi_381601	0.1802
generated_context	dblp:wrote	author_116009	0.2288
generated_context	dblp:wrote	pub_234911	0.2303
generated_context	dblp:hasLink	author_630354	0.2048
generated_context	dblp:inYear	link_145201	0.2656
generated_context	dblp:inYear	doi_518089	0.2910
generated_context	dblp:wrote	doi_361233	0.2095
generated_context	dblp:publishedIn	doi_574316	0.2666
generated_context	dblp:wrote	pub_515596	0.1633
generated_context	dblp:wrote	doi_879526	0.2154
generated_context	dblp:paperType	link_615039	0.3956
generated_context	dblp:hasAuthor	collection_14717	0.2242
generated_context	dblp:wrote	link_58092	0.2307
generated_context	dblp:partOf	pub_394031	0.6502
generated_context	dblp:hasLink	pub_295781	0.2333
generated_context	dblp:hasAuthor	author_927746	0.2016
generated_context	dblp:hasAuthor	pub_431407	0.2290
generated_context	dblp:inYear	link_448763	0.3053
generated_context	dblp:paperType	doi_543737	0.3507
generated_context	dblp:publishedIn	author_865731	0.3650
generated_context	dblp:publishedIn	author_332848	0.3879
generated_context	dblp:inYear	doi_580717	0.3116
generated_context	dblp:publishedIn	author_1157107	0.2681
generated_context	dblp:hasAuthor	author_367212	0.2197
generated_context	dblp:hasDOI	doi_452949	0.8346
generated_context	dblp:hasAuthor	pub_500105	0.2199
generated_context	dblp:wrote	link_632807	0.2279
generated_context	dblp:paperType	author_1144733	0.3031
generated_context	dblp:wrote	pub_185054	0.2761
generated_context	dblp:inYear	link_474211	0.3323
generated_context	dblp:publishedIn	author_225045	0.3309
generated_context	dblp:paperType	link_277426	0.3110
generated_context	dblp:hasLink	author_59511	0.2242
generated_context	dblp:partOf	link_600888	0.6820
generated_context	dblp:paperType	pub_225644	0.2499
generated_context	dblp:hasAuthor	link_496393	0.1759
generated_context	dblp:inYear	pub_291915	0.2382
generated_context	dblp:publishedIn	link_536863	0.2924
generated_context	dblp:paperType	author_402984	0.2917
generated_context	dblp:partOf	doi_434140	0.6176
generated_context	dblp:wrote	doi_463671	0.2450
generated_context	dblp:publishedIn	doi_118821	0.2239
generated_context	dblp:hasDOI	doi_583568	0.6702
generated_context	dblp:hasAuthor	link_521955	0.2702
generated_context	dblp:hasDOI	author_813942	0.8341
generated_context	dblp:inYear	pub_65594	0.2938
generated_context	dblp:wrote	author_578650	0.2122
generated_context	dblp:publishedIn	author_239990	0.2925
generated_context	dblp:inYear	pub_952629	0.2911
generated_context	dblp:inYear	author_1029879	0.3188
generated_context	dblp:publishedIn	link_415011	0.3340
generated_context	dblp:hasDOI	doi_593712	0.8528
generated_context	dblp:partOf	link_237792	0.6532
generated_context	dblp:hasDOI	pub_359664	0.7333
generated_context	dblp:hasDOI	author_903691	0.7923
generated_context	dblp:wrote	pub_512740	0.2036
generated_context	dblp:inYear	doi_121071	0.3095
generated_context	dblp:hasAuthor	author_29274	0.2308
generated_context	dblp:hasAuthor	author_87667	0.2231
generated_context	dblp:hasAuthor	pub_446402	0.2236
generated_context	dblp:hasDOI	pub_505879	0.7690
generated_context	dblp:wrote	pub_117230	0.1993
generated_context	dblp:hasAuthor	author_944088	0.2280
generated_context	dblp:paperType	author_417006	0.3026
generated_context	dblp:partOf	doi_599432	0.6050
generated_context	dblp:wrote	pub_715384	0.1934
generated_context	dblp:paperType	link_767829	0.2848
generated_context	dblp:inYear	pub_312045	0.2893
generated_context	dblp:wrote	pub_939779	0.2203
generated_context	dblp:inYear	author_439766	0.3417
generated_context	dblp:hasDOI	link_321678	0.7375
generated_context	dblp:inYear	link_52983	0.2939
generated_context	dblp:wrote	pub_747310	0.2036
generated_context	dblp:paperType	doi_377452	0.2933
generated_context	dblp:paperType	link_443141	0.3050
generated_context	dblp:inYear	pub_687419	0.2887
generated_context	dblp:publishedIn	pub_986638	0.2771
generated_context	dblp:publishedIn	pub_927317	0.3057
generated_context	dblp:publishedIn	pub_188938	0.3163
generated_context	dblp:hasAuthor	doi_539768	0.2053
generated_context	dblp:partOf	author_489129	0.6651
generated_context	dblp:partOf	link_474997	0.6873
generated_context	dblp:publishedIn	pub_917749	0.2907
generated_context	dblp:hasDOI	doi_332804	0.8310
generated_context	dblp:publishedIn	collection_13893	0.2760
generated_context	dblp:hasDOI	link_567785	0.7430
generated_context	dblp:partOf	doi_658935	0.5966
generated_context	dblp:paperType	pub_56139	0.3332
generated_context	dblp:inYear	pub_279769	0.2738
generated_context	dblp:hasDOI	doi_340975	0.7993
generated_context	dblp:paperType	author_227776	0.2537
generated_context	dblp:hasLink	author_333099	0.2706
generated_context	dblp:publishedIn	link_824210	0.2892
generated_context	dblp:wrote	doi_852499	0.2117
generated_context	dblp:paperType	author_972643	0.2898
generated_context	dblp:inYear	doi_413198	0.2575
generated_context	dblp:paperType	author_475275	0.2973
generated_context	dblp:paperType	author_230043	0.3389
generated_context	dblp:hasDOI	pub_784183	0.7317
generated_context	dblp:publishedIn	link_95432	0.3416
generated_context	dblp:wrote	pub_563729	0.2538
generated_context	dblp:hasDOI	link_898006	0.7195
generated_context	dblp:hasDOI	author_526271	0.7707
generated_context	dblp:inYear	doi_218973	0.3222
generated_context	dblp:inYear	doi_662624	0.2710
generated_context	dblp:hasAuthor	pub_272313	0.2243
generated_context	dblp:inYear	pub_122655	0.2969
generated_context	dblp:publishedIn	link_255488	0.2456
generated_context	dblp:hasLink	pub_596311	0.2507
generated_context	dblp:partOf	author_820165	0.6122
generated_context	dblp:hasDOI	author_77487	0.7128
generated_context	dblp:publishedIn	pub_163119	0.2874
generated_context	dblp:partOf	doi_577592	0.5398
generated_context	dblp:paperType	author_1138620	0.2969
generated_context	dblp:hasLink	author_479543	0.2765
generated_context	dblp:paperType	pub_390804	0.2857
generated_context	dblp:paperType	author_1035682	0.2944
generated_context	dblp:inYear	link_395303	0.2806
generated_context	dblp:hasDOI	pub_730991	0.7443
generated_context	dblp:partOf	pub_380371	0.6408
generated_context	dblp:inYear	link_211993	0.2936
generated_context	dblp:inYear	pub_28053	0.3089
generated_context	dblp:hasAuthor	doi_163335	0.1981
generated_context	dblp:wrote	pub_216524	0.2446
generated_context	dblp:hasAuthor	pub_581358	0.1870
generated_context	dblp:inYear	link_340984	0.3004
generated_context	dblp:wrote	pub_979830	0.2043
generated_context	dblp:partOf	author_416831	0.6886
generated_context	dblp:paperType	pub_822169	0.2976
generated_context	dblp:inYear	link_291185	0.2793
generated_context	dblp:hasLink	author_608034	0.2238
generated_context	dblp:hasLink	pub_961648	0.2513
generated_context	dblp:hasAuthor	pub_499137	0.1934
generated_context	dblp:hasDOI	link_825270	0.7175
generated_context	dblp:inYear	pub_828880	0.3044
generated_context	dblp:hasLink	author_46075	0.2353
generated_context	dblp:publishedIn	doi_490259	0.3357
generated_context	dblp:wrote	author_233755	0.2022
generated_context	dblp:publishedIn	pub_127477	0.2885
generated_context	dblp:hasDOI	link_108909	0.6692
generated_context	dblp:hasDOI	author_1124589	0.7407
generated_context	dblp:paperType	author_836455	0.3117
generated_context	dblp:publishedIn	doi_290591	0.2922
generated_context	dblp:hasDOI	doi_2833	0.6988
generated_context	dblp:hasDOI	pub_729932	0.8394
generated_context	dblp:hasLink	doi_461013	0.2278
generated_context	dblp:hasLink	doi_823000	0.2499
generated_context	dblp:wrote	pub_740007	0.2111
generated_context	dblp:publishedIn	collection_14623	0.2991
generated_context	dblp:paperType	author_358868	0.2889
generated_context	dblp:hasDOI	link_69859	0.7459
generated_context	dblp:hasLink	author_338075	0.2322
generated_context	dblp:publishedIn	author_692339	0.3269
generated_context	dblp:hasDOI	link_986109	0.9062
generated_context	dblp:inYear	author_336873	0.2889
generated_context	dblp:partOf	author_1156060	0.6354
generated_context	dblp:hasDOI	link_220614	0.7899
generated_context	dblp:hasLink	pub_829276	0.2415
generated_context	dblp:inYear	link_688625	0.2887
generated_context	dblp:paperType	pub_963873	0.3144
generated_context	dblp:partOf	link_865992	0.6872
generated_context	dblp:partOf	link_446832	0.6009
generated_context	dblp:partOf	author_882600	0.6187
generated_context	dblp:inYear	author_1060349	0.3298
generated_context	dblp:partOf	author_537248	0.6465
generated_context	dblp:paperType	link_285727	0.3022
generated_context	dblp:inYear	doi_717803	0.3033
generated_context	dblp:publishedIn	pub_828776	0.2885
generated_context	dblp:paperType	pub_805723	0.2868
generated_context	dblp:partOf	doi_532516	0.6508
generated_context	dblp:partOf	link_976033	0.6362
generated_context	dblp:wrote	author_759839	0.2739
generated_context	dblp:partOf	author_710840	0.6437
generated_context	dblp:hasLink	pub_244634	0.2473
generated_context	dblp:hasDOI	doi_790405	0.7472
generated_context	dblp:hasAuthor	pub_770011	0.2065
generated_context	dblp:publishedIn	link_812311	0.3285
generated_context	dblp:publishedIn	doi_97651	0.3337
generated_context	dblp:wrote	author_158887	0.2770
generated_context	dblp:hasLink	link_634868	0.2306
generated_context	dblp:partOf	doi_551545	0.6057
generated_context	dblp:hasLink	doi_563430	0.2814
generated_context	dblp:hasLink	doi_810083	0.1930
generated_context	dblp:partOf	link_983017	0.6076
generated_context	dblp:publishedIn	pub_74732	0.3285
generated_context	dblp:hasDOI	doi_703527	0.6817
generated_context	dblp:wrote	author_828985	0.2489
generated_context	dblp:publishedIn	doi_449649	0.2903
generated_context	dblp:publishedIn	doi_465443	0.2450
generated_context	dblp:hasDOI	author_729851	0.7634
generated_context	dblp:hasDOI	link_524317	0.7707
generated_context	dblp:hasAuthor	pub_20401	0.2400
generated_context	dblp:paperType	author_387930	0.3363
generated_context	dblp:inYear	author_717790	0.3400
generated_context	dblp:publishedIn	author_295408	0.3413
generated_context	dblp:paperType	author_1020950	0.3001
generated_context	dblp:publishedIn	pub_323269	0.2720
generated_context	dblp:publishedIn	pub_646513	0.2839
generated_context	dblp:publishedIn	link_738995	0.3261
generated_context	dblp:wrote	pub_70881	0.2183
generated_context	dblp:paperType	doi_254857	0.2910
generated_context	dblp:publishedIn	author_860740	0.2650
generated_context	dblp:hasLink	pub_830246	0.2158
generated_context	dblp:paperType	pub_84624	0.2990
generated_context	dblp:publishedIn	pub_871291	0.2609
generated_context	dblp:partOf	link_331740	0.5376
generated_context	dblp:paperType	author_612261	0.3178
generated_context	dblp:partOf	pub_501295	0.6296
generated_context	dblp:partOf	link_148383	0.7212
generated_context	dblp:hasAuthor	link_872220	0.2227
generated_context	dblp:wrote	pub_450902	0.2095
generated_context	dblp:wrote	link_584123	0.2519
generated_context	dblp:publishedIn	doi_834144	0.3246
generated_context	dblp:hasDOI	doi_596392	0.6963
generated_context	dblp:publishedIn	author_357251	0.2636
generated_context	dblp:hasDOI	link_112795	0.8251
generated_context	dblp:publishedIn	pub_275439	0.2592
generated_context	dblp:hasLink	author_660043	0.2656
generated_context	dblp:hasLink	doi_273724	0.2580
generated_context	dblp:hasAuthor	author_117650	0.2208
generated_context	dblp:partOf	link_675960	0.5325
generated_context	dblp:paperType	doi_454298	0.3393
generated_context	dblp:inYear	pub_275020	0.2806
generated_context	dblp:partOf	link_67725	0.6422
generated_context	dblp:partOf	link_348565	0.6334
generated_context	dblp:hasLink	link_439854	0.2363
generated_context	dblp:wrote	pub_281603	0.1998
generated_context	dblp:inYear	author_876700	0.2978
generated_context	dblp:publishedIn	link_656892	0.3233
generated_context	dblp:hasAuthor	pub_258082	0.2001
generated_context	dblp:publishedIn	link_454620	0.3148
generated_context	dblp:partOf	author_1095333	0.6226
generated_context	dblp:wrote	author_999167	0.2534
generated_context	dblp:hasLink	pub_229816	0.2492
generated_context	dblp:hasDOI	author_163900	0.6999
generated_context	dblp:wrote	pub_795976	0.2503
generated_context	dblp:inYear	author_274942	0.3537
generated_context	dblp:inYear	author_608462	0.3146
generated_context	dblp:inYear	pub_344609	0.2724
generated_context	dblp:paperType	pub_578833	0.3031
generated_context	dblp:hasAuthor	doi_134327	0.2377
generated_context	dblp:inYear	doi_493797	0.2681
generated_context	dblp:wrote	doi_321227	0.2314
generated_context	dblp:wrote	link_547521	0.1893
generated_context	dblp:wrote	pub_356229	0.1845
generated_context	dblp:wrote	link_918844	0.2213
generated_context	dblp:hasAuthor	pub_428821	0.2499
generated_context	dblp:paperType	link_152112	0.2972
generated_context	dblp:hasAuthor	author_302117	0.2198
generated_context	dblp:publishedIn	link_885554	0.3343
generated_context	dblp:hasLink	pub_80822	0.2228
generated_context	dblp:hasDOI	link_322969	0.6799
generated_context	dblp:wrote	author_332682	0.2505
generated_context	dblp:inYear	author_805093	0.2993
generated_context	dblp:inYear	author_785514	0.3379
generated_context	dblp:hasLink	doi_219284	0.2763
generated_context	dblp:hasAuthor	pub_302843	0.2340
generated_context	dblp:wrote	doi_410647	0.2258
generated_context	dblp:paperType	link_687455	0.2928
generated_context	dblp:hasAuthor	author_899267	0.2327
generated_context	dblp:hasDOI	doi_621283	0.7605
generated_context	dblp:partOf	doi_240377	0.6716
generated_context	dblp:inYear	link_828644	0.2750
generated_context	dblp:inYear	author_996642	0.3564
generated_context	dblp:partOf	pub_390644	0.5976
generated_context	dblp:hasAuthor	author_223788	0.2140
generated_context	dblp:hasDOI	author_788174	0.8512
generated_context	dblp:paperType	author_38638	0.3171
generated_context	dblp:hasAuthor	doi_685141	0.2575
generated_context	dblp:paperType	doi_162466	0.3467
generated_context	dblp:inYear	pub_920991	0.2864
generated_context	dblp:inYear	pub_590449	0.3192
generated_context	dblp:hasAuthor	doi_27722	0.2674
generated_context	dblp:hasLink	link_996843	0.2624
generated_context	dblp:hasLink	link_55841	0.2323
generated_context	dblp:inYear	author_454565	0.3036
generated_context	dblp:wrote	pub_78628	0.1662
generated_context	dblp:hasDOI	link_55838	0.7393
generated_context	dblp:partOf	pub_837933	0.5915
generated_context	dblp:partOf	doi_417158	0.6427
generated_context	dblp:hasAuthor	pub_601170	0.2085
generated_context	dblp:hasLink	author_502636	0.2397
generated_context	dblp:partOf	author_1037581	0.7126
generated_context	dblp:paperType	pub_704821	0.3167
generated_context	dblp:partOf	doi_542234	0.6726
generated_context	dblp:publishedIn	pub_686451	0.2821
generated_context	dblp:hasDOI	doi_637127	0.7671
generated_context	dblp:paperType	pub_808819	0.2975
generated_context	dblp:hasDOI	link_944833	0.7962
generated_context	dblp:hasDOI	doi_396532	0.7877
generated_context	dblp:hasDOI	link_772452	0.7375
generated_context	dblp:partOf	link_265391	0.6180
generated_context	dblp:hasDOI	doi_108139	0.7562
generated_context	dblp:hasAuthor	pub_821695	0.1908
generated_context	dblp:hasAuthor	pub_741846	0.2514
generated_context	dblp:partOf	doi_276034	0.6022
generated_context	dblp:publishedIn	link_270769	0.2741
generated_context	dblp:publishedIn	link_491320	0.2762
generated_context	dblp:wrote	doi_136041	0.2455
generated_context	dblp:publishedIn	link_764469	0.3052
generated_context	dblp:hasLink	link_58906	0.2728
generated_context	dblp:wrote	pub_62656	0.2498
generated_context	dblp:publishedIn	link_459905	0.3081
generated_context	dblp:wrote	pub_990207	0.2300
generated_context	dblp:inYear	link_482443	0.3208
generated_context	dblp:partOf	author_37390	0.5240
generated_context	dblp:hasAuthor	author_733211	0.2340
generated_context	dblp:publishedIn	author_392520	0.3539
generated_context	dblp:partOf	pub_126507	0.5751
generated_context	dblp:partOf	pub_165581	0.5575
generated_context	dblp:hasLink	link_50488	0.2446
generated_context	dblp:wrote	author_710927	0.1855
generated_context	dblp:wrote	link_990439	0.2247
generated_context	dblp:partOf	doi_420262	0.6184
generated_context	dblp:inYear	author_384021	0.2724
generated_context	dblp:wrote	author_528646	0.2550
generated_context	dblp:hasDOI	doi_156135	0.8213
generated_context	dblp:hasDOI	link_135646	0.6755
generated_context	dblp:hasLink	pub_610740	0.2365
generated_context	dblp:publishedIn	link_378129	0.3003
generated_context	dblp:hasAuthor	pub_745708	0.1874
generated_context	dblp:paperType	author_84616	0.2921
generated_context	dblp:hasLink	author_198356	0.2360
generated_context	dblp:partOf	pub_976090	0.6678
generated_context	dblp:inYear	author_402122	0.2892
generated_context	dblp:wrote	pub_293776	0.2601
generated_context	dblp:partOf	author_311008	0.6716
generated_context	dblp:paperType	pub_790526	0.2965
generated_context	dblp:hasDOI	link_442796	0.7991
generated_context	dblp:hasLink	doi_814835	0.2600
generated_context	dblp:paperType	link_986460	0.2686
generated_context	dblp:wrote	link_767603	0.2505
generated_context	dblp:wrote	link_522460	0.2105
generated_context	dblp:inYear	link_868199	0.3543
generated_context	dblp:hasLink	link_952499	0.2573
generated_context	dblp:hasLink	doi_75970	0.2818
generated_context	dblp:paperType	pub_491870	0.3227
generated_context	dblp:publishedIn	author_217602	0.2544
generated_context	dblp:publishedIn	link_700404	0.3200
generated_context	dblp:inYear	author_493310	0.2882
generated_context	dblp:hasLink	pub_457588	0.2419
generated_context	dblp:publishedIn	doi_112918	0.3465
generated_context	dblp:inYear	link_605124	0.3036
generated_context	dblp:wrote	pub_682416	0.2682
generated_context	dblp:inYear	author_14737	0.2648
generated_context	dblp:paperType	doi_467332	0.2464
generated_context	dblp:partOf	doi_775805	0.6883
generated_context	dblp:wrote	link_690909	0.2391
generated_context	dblp:paperType	author_584323	0.2952
generated_context	dblp:hasDOI	doi_853133	0.7678
generated_context	dblp:paperType	author_199342	0.2969
